Species,Modality,Plant ID,Date,PC1,PC2,PC3,File Name,Group,Dice,Time (s)
Poplar,RGB1,49_BESC-4+Na_R1_I APPL 518,2023-09-22 11:12:44,0,0,0,2023-09-22_RgbImage_2023-09-22_11-12-44.png,Poplar_49_BESC-4+Na_R1_I APPL 518,0.9684743138522941,18.418703141156584
Poplar,RGB2,49_BESC-4+Na_R1_I APPL 518,2023-09-22 11:12:03,0,0,0,2023-09-22_RgbImage_2023-09-22_11-12-02.png,Poplar_49_BESC-4+Na_R1_I APPL 518,0.9943861489650343,3.0013825399801135
Poplar,RGB1,WELC-27-3,2024-04-10 16:10:25,0,0,0,2024-04-10_RgbImage_2024-04-10_16-10-25.png,Poplar_WELC-27-3,0.9449234646864372,5.909704145975411
Poplar,RGB2,WELC-27-3,2024-04-10 16:09:43,0,0,0,2024-04-10_RgbImage_2024-04-10_16-09-42.png,Poplar_WELC-27-3,0.9822636181977299,1.8573821163736284
Poplar,RGB1,27_GW-9914+K_R3_IV APPL 108,2023-09-22 09:47:29,0,0,1,2023-09-22_RgbImage_2023-09-22_09-47-29.png,Poplar_27_GW-9914+K_R3_IV APPL 108,0.9781657142218341,5.0377292591147125
Poplar,RGB2,27_GW-9914+K_R3_IV APPL 108,2023-09-22 09:46:49,0,0,1,2023-09-22_RgbImage_2023-09-22_09-46-48.png,Poplar_27_GW-9914+K_R3_IV APPL 108,0.9887637471452991,1.9872679691761732
Poplar,RGB1,61 52-225 R5,2023-10-09 18:19:05,0,0,1,2023-10-9_RgbImage_2023-10-09_18-19-05.png,Poplar_61 52-225 R5,0.9541194133667468,5.13169796904549
Poplar,RGB2,61 52-225 R5,2023-10-09 18:18:21,0,0,1,2023-10-9_RgbImage_2023-10-09_18-18-20.png,Poplar_61 52-225 R5,0.9860365755349488,2.0579433450475335
Poplar,RGB1,68_YALE-27-3+Na_R2_I APPL 368,2023-09-15 15:57:18,0,0,1,2023-09-15_RgbImage_2023-09-15_15-57-17.png,Poplar_68_YALE-27-3+Na_R2_I APPL 368,0.9845418518180796,4.343171088956296
Poplar,RGB2,68_YALE-27-3+Na_R2_I APPL 368,2023-09-15 15:56:36,0,0,1,2023-09-15_RgbImage_2023-09-15_15-56-36.png,Poplar_68_YALE-27-3+Na_R2_I APPL 368,0.9923345040501831,2.007515633944422
Poplar,RGB1,20 LILB_26-1 R4,2023-10-09 19:38:45,0,0,2,2023-10-9_RgbImage_2023-10-09_19-38-44.png,Poplar_20 LILB_26-1 R4,0.9690635078036336,5.216555058956146
Poplar,RGB2,20 LILB_26-1 R4,2023-10-09 19:38:00,0,0,2,2023-10-9_RgbImage_2023-10-09_19-38-00.png,Poplar_20 LILB_26-1 R4,0.9790912093510743,2.601105809211731
Poplar,RGB1,5_GW-9588-C_R5_I APPL 224,2023-09-15 16:40:54,0,0,2,2023-09-15_RgbImage_2023-09-15_16-40-54.png,Poplar_5_GW-9588-C_R5_I APPL 224,0.9838664504415121,5.174679398071021
Poplar,RGB2,5_GW-9588-C_R5_I APPL 224,2023-09-15 16:40:10,0,0,2,2023-09-15_RgbImage_2023-09-15_16-40-10.png,Poplar_5_GW-9588-C_R5_I APPL 224,0.9941592768082231,2.115763593930751
Poplar,RGB1,68 LILB_26-1 R7,2023-10-07 07:09:35,0,0,2,2023-10-7_RgbImage_2023-10-07_07-09-35.png,Poplar_68 LILB_26-1 R7,0.9186952756689215,5.177947275806218
Poplar,RGB2,68 LILB_26-1 R7,2023-10-07 07:08:51,0,0,2,2023-10-7_RgbImage_2023-10-07_07-08-51.png,Poplar_68 LILB_26-1 R7,0.9763972785656744,2.5025120927020907
Poplar,RGB1,1_GW-9588-C_R1_I APPL 398,2023-09-25 17:56:31,0,0,3,2023-09-25_RgbImage_2023-09-25_17-56-30.png,Poplar_1_GW-9588-C_R1_I APPL 398,0.9789795460153335,6.236552020069212
Poplar,RGB2,1_GW-9588-C_R1_I APPL 398,2023-09-25 17:55:50,0,0,3,2023-09-25_RgbImage_2023-09-25_17-55-50.png,Poplar_1_GW-9588-C_R1_I APPL 398,0.9923512146753939,2.0797832501120865
Poplar,RGB1,3_GW-9588-C_R3_I APPL 412,2023-09-22 09:26:14,0,0,3,2023-09-22_RgbImage_2023-09-22_09-26-14.png,Poplar_3_GW-9588-C_R3_I APPL 412,0.9711144265006537,5.161830620840192
Poplar,RGB2,3_GW-9588-C_R3_I APPL 412,2023-09-22 09:25:34,0,0,3,2023-09-22_RgbImage_2023-09-22_09-25-33.png,Poplar_3_GW-9588-C_R3_I APPL 412,0.9919595059718408,2.1460335478186607
Poplar,RGB1,46_BESC-4+K_R4_IV APPL 114,2023-09-25 19:21:52,0,0,3,2023-09-25_RgbImage_2023-09-25_19-21-51.png,Poplar_46_BESC-4+K_R4_IV APPL 114,0.9757315113845019,4.8684946689754725
Poplar,RGB2,46_BESC-4+K_R4_IV APPL 114,2023-09-25 19:21:12,0,0,3,2023-09-25_RgbImage_2023-09-25_19-21-12.png,Poplar_46_BESC-4+K_R4_IV APPL 114,0.9930481909681841,0.8273195601068437
Poplar,RGB1,5_GW-9588-C_R5_I APPL 224,2023-09-18 12:39:15,0,0,3,2023-09-18_RgbImage_2023-09-18_12-39-14.png,Poplar_5_GW-9588-C_R5_I APPL 224,0.9819091784617416,1.7581207160837948
Poplar,RGB2,5_GW-9588-C_R5_I APPL 224,2023-09-18 12:38:32,0,0,3,2023-09-18_RgbImage_2023-09-18_12-38-32.png,Poplar_5_GW-9588-C_R5_I APPL 224,0.9951782953551337,0.8002242459915578
Poplar,RGB1,81 FL-0012 R3,2023-10-28 15:32:41,0,0,4,2023-10-28_RgbImage_2023-10-28_15-32-41.png,Poplar_81 FL-0012 R3,0.9862947196592452,1.7355330865830183
Poplar,RGB1,81 FL-0012 R3,2023-10-29 10:18:44,0,0,4,2023-10-29_RgbImage_2023-10-29_10-18-44.png,Poplar_81 FL-0012 R3,0.9846394766147528,1.7868045531213284
Poplar,RGB2,81 FL-0012 R3,2023-10-28 15:31:57,0,0,4,2023-10-28_RgbImage_2023-10-28_15-31-56.png,Poplar_81 FL-0012 R3,0.9902828518236538,0.8248203340917826
Poplar,RGB2,81 FL-0012 R3,2023-10-29 10:18:01,0,0,4,2023-10-29_RgbImage_2023-10-29_10-18-00.png,Poplar_81 FL-0012 R3,0.9888287921265648,0.8060059691779315
Poplar,RGB1,354_BESC-1098_1,2024-06-01 10:41:59,0,1,0,2024-06-1_RgbImage_2024-06-01_10-41-58.png,Poplar_354_BESC-1098_1,0.9808114238570567,1.75136096496135
Poplar,RGB2,354_BESC-1098_1,2024-06-01 10:41:21,0,1,0,2024-06-1_RgbImage_2024-06-01_10-41-20.png,Poplar_354_BESC-1098_1,0.9868888519368028,0.8275552149862051
Poplar,RGB1,BESC-1147,2024-04-09 13:54:43,0,1,0,2024-04-9_RgbImage_2024-04-09_13-54-42.png,Poplar_BESC-1147,0.9755812022584873,1.6484800530597568
Poplar,RGB2,BESC-1147,2024-04-09 13:54:00,0,1,0,2024-04-9_RgbImage_2024-04-09_13-53-59.png,Poplar_BESC-1147,0.9900687730298964,0.8132512080483139
Poplar,RGB1,BESC-906,2024-04-09 09:56:33,0,1,0,2024-04-9_RgbImage_2024-04-09_09-56-32.png,Poplar_BESC-906,0.9700528297210559,2.561253703199327
Poplar,RGB2,BESC-906,2024-04-09 09:55:53,0,1,0,2024-04-9_RgbImage_2024-04-09_09-55-53.png,Poplar_BESC-906,0.9911487985138636,1.224154070019722
